coeff,ldmc,n,p,sla
1680,-0.07570362661237626,1.9615586097189504,0.28173594177046296,6.4798426253172
1690,-0.10472374726511058,2.885613382507889,0.3681348520595479,9.50894257028816
1700,-0.13639108345869635,3.85312141189574,0.4640936347904949,12.904619632037125
1710,-0.1577005337223229,4.48860216208529,0.5292975342055063,15.275949007534582
1720,-0.15650792515917233,4.483034696392946,0.5296933404370583,15.321015335369495
1730,-0.13138760873392777,3.807384709970869,0.4585842213201853,12.332462056489259
1740,-0.10155739707793948,2.983969812659205,0.3758323975778103,8.779915661402125
1750,-0.0733109388579215,2.181629931715221,0.28015019065761937,6.835639591047716
1760,-0.03694973259733318,1.0788782674928277,0.16044404461594047,4.047507045251718
1770,0.0010896832447374514,-0.10540428457577208,0.04659684002703874,0.33921237949584854
1780,0.028958379073277547,-0.9727518579541676,-0.05441512406311143,-1.4388366719376493
1790,0.04578214065487379,-1.4802052372801786,-0.10963303545761224,-2.616986840702009
1800,0.05417611080637759,-1.7445482601612081,-0.12998357389582055,-3.7440056630710363
1810,0.06549966013353482,-2.1103808882678323,-0.1602303910419357,-5.142783242035389
1820,0.037897084971580314,-1.2012857001465556,-0.029670764123703668,-6.295992796128767
1920,-0.12827584684081533,3.1116099322345825,0.22706312477673835,21.87861288763316
1930,-0.10235734597903468,2.0156838309711187,0.20392573299588712,16.079561577350177
1940,-0.07626952464570719,1.1070487382589258,0.16547126447516708,11.237272658828442
1950,-0.052685625741462176,0.3701715998765429,0.12290915238214087,7.406121907686297
1960,-0.027259828389506496,-0.35119868867680104,0.06612005999314696,3.8141631760148287
1970,0.004825632528391327,-1.2755825392318925,-0.025029084795433088,0.411751689004749
1980,0.03135555362599994,-1.9958481757640207,-0.10538402912128408,-2.197285378215197
1990,0.054496978875873486,-2.5027109942163115,-0.17103724217566774,-5.097457697756749
2000,0.07543330585100327,-2.9443894280213625,-0.23365303511138394,-7.565769836415958
2010,0.07990238583373496,-2.888590790886249,-0.23534302850972172,-9.36792725224726
2020,0.07575401435600362,-2.5280290950561652,-0.2172927607385372,-10.45647155684157
2030,0.08186044047975524,-2.4349333371268287,-0.2642163322519622,-10.219826645660433
2040,0.07612119233013592,-1.948901661395463,-0.2761679771603889,-8.573411708703334
2050,0.05673983644087476,-1.1455464991618398,-0.22235343637387908,-6.923679734744265
2060,0.028708813223941636,-0.16150317647007534,-0.13103760649197355,-4.690120770439901
2070,0.004950745328869502,0.5927610115441903,-0.04738606396127622,-2.962570401422636
2080,-0.017489342716518648,1.2675072807469003,0.02734556952601961,-1.088779894523248
2090,-0.04045063423489924,1.997494793564659,0.10455272844866505,0.791084134206895
2100,-0.05897221230567505,2.593569684194893,0.17421660476599332,2.0395637324219553
2110,-0.07466255240591338,3.1300450005411076,0.22802355096719107,3.5810532625322615
2120,-0.0854815680010574,3.5163513010192893,0.26965723810079956,4.528830363868802
2130,-0.08990622978838463,3.7336607282706638,0.28615460959901873,5.22518855399637
2140,-0.08774091096005145,3.739469268712551,0.28017937981800123,5.2586489734071735
2150,-0.08325022625295422,3.597837972577344,0.26755419018512594,4.637997931032075
2160,-0.07696643829175229,3.378676458552525,0.25010865141985084,3.9077272943087094
2170,-0.06960015382517874,3.1185136730112037,0.22238992221232345,3.363350298738254
2180,-0.06147903222085123,2.8491641113509885,0.21219445451277288,1.9663709366251476
2190,-0.05594085715477469,2.760776278777569,0.2170214355573804,0.5728590768231195
2200,-0.052826713008705034,2.714254087367483,0.21723769875032178,-0.0854037754155973
2210,-0.046611182814466745,2.425276516987378,0.20580937456956988,-0.804460817970426
2220,-0.05247854937574628,2.5715171011824705,0.21502660760577513,0.4611618513921317
2230,-0.07258094865439205,3.189903438955474,0.26059010769374846,3.3394736013308197
2240,-0.0961429008685378,3.9408604564941387,0.32195557639256533,6.184563236537272
2250,-0.11591256320784918,4.57189769802495,0.3647561166245927,8.833549198783585
2260,-0.12496217469435024,4.7887745615035,0.3753995950472089,10.417698800967596
2270,-0.12423568422943654,4.726278216718766,0.35221176463971127,11.126844841563742
2280,-0.11497726339084535,4.423648273985805,0.31987430219146284,10.36089418383709
2290,-0.10320238790021752,4.004614908796609,0.29555496339266457,8.673692918380402
2300,-0.09779171748237916,3.8279011736387103,0.28419534668213986,8.249608200380107
2310,-0.08760634633677611,3.5882368212558284,0.26201368839013395,7.1222415464054905
2320,-0.06817264844110085,2.9838252338966234,0.2188454122119904,4.477760585708637
2330,-0.05372661577128729,2.5306971395166107,0.18029929858510985,2.8658489073399287
2340,-0.040653939721921384,2.1248208876890997,0.14392654871897143,1.5155731656550546
2350,-0.02506413284038219,1.6725001583387527,0.09065589032244893,0.3211371211332912
2360,-0.0038814455497709014,0.9285379124690694,0.03599947163219016,-2.4115601030613147
2370,0.006318327885331303,0.5727171415284164,0.01516433222090189,-4.018568642414815
2380,0.01461848986871386,0.22979087913564544,-0.007193164200847299,-5.166191165677819
2390,0.029585571094568205,-0.2986659727999805,-0.05628118237660831,-6.4902557028928545
2400,0.04190978265184491,-0.7210032515996943,-0.09929645020904088,-7.384570890409485
2410,0.0426638569787631,-0.8712170519916653,-0.0896906310981278,-8.398864678107092
2420,0.03901013915416974,-0.9055862037245987,-0.06823625470117681,-8.828893089810606
2430,0.047886176463255686,-1.260538920370141,-0.11472639296206077,-8.859634234630917
2440,0.054065829322543967,-1.507972947916342,-0.1531464479656542,-8.540135359034426
2450,0.05602348547867083,-1.6578694759548827,-0.16697480057418423,-8.472261211822286
2460,0.05516818626304899,-1.7495740385473464,-0.17399141493850945,-8.072101121185577
2470,0.053716235223292975,-1.7256954830281621,-0.1941769339515726,-6.8390755132375975
2480,0.053543193729200834,-1.7371199221336058,-0.214213581862225,-5.870366885915463
2490,0.06189718501331125,-2.0074914963135777,-0.26599558786305544,-5.755108276810183
2500,0.06221744564278188,-2.032100328623177,-0.27039545150450417,-5.670806486268645
